lap,pos_z,pos_x,pos_y,lapTimeMs,brake,lapInvalidated,gear,accg_z,gas,speedKmh,accg_y,accg_x,trackPosition
2,534.6657104492188,-114.15782165527344,12.30764389038086,3234,0.0,0,5,0.2918857932090759,1.0,146.745361328125,0.04098174348473549,0.17262840270996094,0.03575969859957695
2,538.4893798828125,-112.20433044433594,12.372422218322754,3339,0.0,0,5,0.2657701373100281,1.0,147.651611328125,0.021863296627998352,0.06373120844364166,0.03704993054270744
2,542.3327026367188,-110.23229217529297,12.438407897949219,3444,0.0,0,5,0.29457777738571167,1.0,148.5216522216797,-0.1028900071978569,-0.0054052844643592834,0.038348328322172165
2,546.0880737304688,-108.3053970336914,12.502116203308105,3546,0.0,0,5,0.2582167983055115,1.0,149.3682861328125,-0.060284197330474854,-0.024972766637802124,0.03961583226919174
2,549.9765625,-106.31219482421875,12.569676399230957,3651,0.0,0,5,0.19247843325138092,1.0,150.2126922607422,-0.025083035230636597,-0.011303454637527466,0.040930941700935364
2,553.7749633789062,-104.36569213867188,12.638545036315918,3753,0.0,0,5,0.1911877691745758,1.0,151.00975036621094,-0.14848962426185608,0.07238715142011642,0.04221291467547417
2,557.5906372070312,-102.40325164794922,12.706746101379395,3855,0.0,0,5,0.1846729815006256,1.0,151.8118133544922,-0.13704390823841095,0.13420544564723969,0.04350243881344795
2,561.529052734375,-100.3596420288086,12.778532028198242,3960,0.0,0,6,0.46778106689453125,1.0,152.4961395263672,-0.12677249312400818,0.1120133101940155,0.04483671486377716
2,565.346435546875,-98.34414672851562,12.849365234375,4062,0.0,0,6,0.16016851365566254,1.0,152.2775421142578,0.028631096705794334,0.564406156539917,0.04613436013460159
2,569.2523803710938,-96.21256256103516,12.92138957977295,4167,0.0,0,6,0.18708185851573944,1.0,152.85519409179688,-0.04378066584467888,0.7770200967788696,0.04747198522090912
2,573.022705078125,-94.06387329101562,12.99272346496582,4269,0.0,0,6,0.18808358907699585,1.0,153.45587158203125,0.005497974343597889,1.0187352895736694,0.04877742379903793
2,576.7586059570312,-91.82522583007812,13.061582565307617,4371,0.0,0,6,0.09528228640556335,1.0,153.9248046875,-0.26763105392456055,0.7662721872329712,0.05008663237094879
2,580.57080078125,-89.43560028076172,13.103435516357422,4476,0.0,0,6,0.15120136737823486,1.0,154.61935424804688,-0.05545354634523392,1.041799783706665,0.051439765840768814
2,584.2261962890625,-87.00746154785156,13.133390426635742,4578,0.0,0,6,0.14945459365844727,1.0,155.09246826171875,0.1717018187046051,1.3138563632965088,0.05275536701083183
2,587.8170776367188,-84.46299743652344,13.170806884765625,4680,0.0,0,6,0.12208077311515808,1.0,155.55612182617188,-0.06240525841712952,1.0895830392837524,0.0540773943066597
2,591.3438720703125,-81.80883026123047,13.20588207244873,4782,0.0,0,6,0.12076973915100098,0.8672000169754028,155.99154663085938,-0.10713231563568115,1.182049036026001,0.05540330335497856
2,594.8978271484375,-78.96253967285156,13.241521835327148,4887,0.0,0,6,0.0490880012512207,0.5,156.18338012695312,-0.0536159910261631,1.3483386039733887,0.05677583068609238
2,598.3615112304688,-76.0054702758789,13.275862693786621,4992,0.0,0,6,-0.04156458377838135,0.3928000032901764,156.10455322265625,-0.05092776566743851,1.2293884754180908,0.058156516402959824
2,601.6309814453125,-73.03083801269531,13.307699203491211,5094,0.0,0,6,0.016748249530792236,0.3928000032901764,155.9319305419922,-0.14580702781677246,1.2691764831542969,0.05950964242219925
2,604.894775390625,-69.86713409423828,13.336979866027832,5199,0.0,0,6,-0.033390939235687256,0.3928000032901764,155.74972534179688,0.09696286916732788,1.4649187326431274,0.060910001397132874
2,608.037353515625,-66.59376525878906,13.377737998962402,5304,0.0,0,6,-0.052011966705322266,0.38885000348091125,155.44384765625,0.045659780502319336,1.443332552909851,0.06231893226504326
2,610.978515625,-63.32131576538086,13.418502807617188,5406,0.0,0,6,0.021190613508224487,0.3412500023841858,155.23593139648438,-0.516167938709259,0.992314338684082,0.06368841230869293
2,613.828125,-59.97453308105469,13.432197570800781,5508,0.0,0,6,-0.05329179763793945,0.3095000088214874,154.9928741455078,0.26752886176109314,1.6342289447784424,0.06507457047700882
2,616.559326171875,-56.543426513671875,13.446746826171875,5610,0.0,0,6,-0.026311933994293213,0.37299999594688416,154.6904296875,-0.168308824300766,1.3491190671920776,0.06645456701517105
2,619.1758422851562,-53.033058166503906,13.45529556274414,5712,0.0,0,6,-0.00429302453994751,0.44440001249313354,154.4281005859375,0.08264699578285217,1.5521217584609985,0.06784580647945404
2,621.6663208007812,-49.44108200073242,13.469781875610352,5814,0.0,0,6,-0.005291342735290527,0.4483500123023987,154.162109375,-0.2846793830394745,0.9567441940307617,0.06922311335802078
2,624.1266479492188,-45.676639556884766,13.458915710449219,5919,0.0,0,6,-0.00906592607498169,0.452349990606308,154.17335510253906,0.13901463150978088,1.649674892425537,0.07064080983400345
